Car Name,Year,Region,FuelType,Mileage,Price
Hyundai Elantra,2013,Ajapnyak,Gasoline,124000,12000
BMW IX3,2023,Germany,Electric,6200,38000
BMW IX3,2023,Germany,Electric,9850,38000
BMW IX3,2023,Germany,Electric,6783,38000
BMW 5 Series,2008,Armavir,Gasoline,282000,38000
Toyota RAV4,2022,Malatia-Sebastia,Gasoline,7000,12000
BMW iX1,2024,Germany,Electric,1025,8100
Chevrolet Cruze,2013,Kentron,Gasoline,250000,10000
BMW iX1,2024,Germany,Electric,10,38000
BMW iX1,2024,Germany,Electric,100,38000
Mercedes-Benz EQC,2023,Germany,Electric,6700,3200
Opel Astra wagon,1998,Shengavit,Gasoline,450000,3000
Mercedes-Benz EQC,2023,Germany,Electric,14000,38000
Mercedes-Benz EQC,2023,Germany,Electric,4098,38000
Mercedes-Benz EQC,2023,Germany,Electric,6800,38000
Mercedes-Benz EQC,2023,Germany,Electric,30,38000
Mercedes-Benz EQE,2023,Germany,Electric,5000,38000
Mercedes-Benz G-Class AMG,2023,Germany,Gasoline,80,38000
Mercedes-Benz CLA-Class AMG,2023,Germany,Gasoline,10,38000
Mercedes-Benz GLB-Class,2022,Germany,Diesel,9400,38000
Mercedes-Benz G-Class AMG,2023,Germany,Gasoline,22,38000
Mercedes-Benz EQC,2022,Germany,Electric,18000,38000
BMW X5 M,2022,Germany,Gasoline,18000,38000
Mercedes-Benz GLS-Class,2023,Germany,Diesel,10,38000
Mercedes-Benz GLS-Class AMG,2023,Germany,Gasoline,9900,38000
Mercedes-Benz Maybach GLS,2023,Germany,Gasoline,3800,38000
Mercedes-Benz GLS-Class,2023,Germany,Gasoline,9200,38000
Mercedes-Benz GLS-Class,2023,Germany,Diesel,4500,38000
Mercedes-Benz GLS-Class,2023,Germany,Diesel,16,38000
Mercedes-Benz GLS-Class,2023,Germany,Diesel,6000,38000
Mercedes-Benz GLS-Class,2023,Germany,Diesel,50,38000
BMW I8,2019,Germany,Hybrid,19800,25000
BMW I8 coupe,2018,Germany,Hybrid,43900,25000
Mercedes-Benz EQB,2022,Germany,Electric,9900,25000
Mercedes-Benz EQB,2023,Germany,Electric,18620,25000
Mercedes-Benz EQB,2023,Germany,Electric,6900,25000
Mercedes-Benz EQB,2022,Germany,Electric,45700,25000
Mercedes-Benz EQB,2023,Germany,Electric,9940,25000
Mercedes-Benz EQB,2022,Germany,Electric,18400,25000
Ford Explorer,2008,Malatia-Sebastia,Gasoline,155000,4000
Mercedes-Benz EQB,2023,Germany,Electric,6930,25000
Mercedes-Benz EQB,2023,Germany,Electric,6900,25000
Mercedes-Benz EQB,2023,Germany,Electric,11870,25000
Mercedes-Benz EQA,2021,Germany,Electric,49400,25000
Mercedes-Benz EQA,2021,Germany,Electric,31300,25000
GAZ (ГАЗ) ГАЗель,2008,Vardenis,Gasoline,180000,1000
Mercedes-Benz EQA,2023,Germany,Electric,8500,25000
Suzuki Grand Vitara,1998,Vardenis,Gasoline,192000,2000
Mercedes-Benz EQA,2023,Germany,Electric,15000,22000
Toyota Land Cruiser,2003,Malatia-Sebastia,Gasoline,335000,2000
Mercedes-Benz EQA,2023,Germany,Electric,11000,25000
Mercedes-Benz EQA,2023,Germany,Electric,10,25000
Mercedes-Benz EQA,2023,Germany,Electric,10,25000
Mercedes-Benz EQA,2023,Germany,Electric,10,25000
Mercedes-Benz EQA,2022,Germany,Electric,33000,25000
Mercedes-Benz EQA,2022,Germany,Electric,42368,25000
Mercedes-Benz EQA,2022,Germany,Electric,2808,25000
Mercedes-Benz EQB,2022,Germany,Electric,10200,25000
Mercedes-Benz EQB,2022,Germany,Electric,8500,25000
Mercedes-Benz EQA,2022,Germany,Electric,9000,25000
Mercedes-Benz G-Class AMG,2024,Germany,Gasoline,31,31000
Mercedes-Benz G-Class AMG,2024,Germany,Gasoline,10,30000
Mercedes-Benz G-Class AMG,2024,Germany,Gasoline,25,35000
BMW i7,2024,Germany,Electric,10,34500
Volkswagen Passat,2017,Vanadzor,Gasoline,109000,6500
Toyota Camry,2008,Artashat,Gasoline,130000,5000
BMW i7,2024,Germany,Electric,10,35000
Opel Astra,1999,Shengavit,Gasoline,140000,20500
Hyundai Elantra,2021,Kentron,Gasoline,56000,25000
BMW i7,2024,Germany,Electric,10,18800
Subaru Forester,2020,Vanadzor,Gasoline,38900,12900
Mercedes-Benz E-Class,2003,Nubarashen,Gasoline,212000,5000
Mercedes-Benz G-Class AMG,2024,Germany,Gasoline,10,25000
Mercedes-Benz GLE AMG,2024,Germany,Gasoline,10,45000
Mercedes-Benz GLE,2024,Germany,Hybrid,2500,4600
Opel Astra wagon,2000,Malatia-Sebastia,Gasoline,340000,24900
Subaru Forester,2021,Vanadzor,Gasoline,42700,8400
BMW X3,2007,Charentsavan,Gasoline,284000,7000
Mercedes-Benz GLE,2024,Germany,Hybrid,9900,55000
Mercedes-Benz GLE,2024,Germany,Diesel,34,15200
Hyundai Elantra,2019,Vanadzor,Gasoline,15200,22000
Mercedes-Benz GLE,2024,Germany,Diesel,10,55500
Chevrolet Malibu,2014,Nor Nork,Gasoline,270000,25000
Mercedes-Benz GLE,2024,Germany,Hybrid,10,15400
VAZ (Lada) Niva Legend,2023,Vanadzor,Gasoline,5300,2000
VAZ (Lada) 21099,2002,Ararat,Gasoline,150000,2000
Mercedes-Benz GLE Coupe,2024,Germany,Diesel,20,11000
Honda Odyssey,2007,Charentsavan,Gasoline,255255,19800
Honda Accord,2019,Vanadzor,Gasoline,57000,25000
Mercedes-Benz GLE Coupe,2024,Germany,Diesel,30,32000
Mercedes-Benz EQE AMG,2023,Germany,Electric,6900,35000
Mercedes-Benz EQE,2023,Germany,Electric,16800,14800
Volkswagen Jetta,2019,Kentron,Gasoline,31500,25000
Mercedes-Benz GLS-Class AMG,2024,Germany,Gasoline,10,45000
Mercedes-Benz GLS-Class,2024,Germany,Gasoline,85,25000
Mercedes-Benz GLS-Class,2024,Germany,Gasoline,21,25000
Mercedes-Benz GLS-Class,2024,Germany,Gasoline,46,25000
BMW X6,2024,Germany,Gasoline,4050,35000
BMW X6,2024,Germany,Diesel,8000,32000
Mercedes-Benz C-Class,2024,Germany,Diesel,200,4500
Kia K7,2012,Hrazdan,Gasoline,196000,14000
Toyota Corolla,2017,Echmiadzin,Gasoline,37000,29000
Jeep Grand Cherokee,2018,Shengavit,Gasoline,79000,10500
Kia Optima,2012,Hrazdan,Gasoline,210000,18200
Chevrolet Volt hatchback,2019,Avan,Hybrid,52000,65000
Lexus NX,2022,Ajapnyak,Gasoline,10000,23000
BMW X5,2010,Artashat,Gasoline,100000,26000
Honda Odyssey (North America),2019,Malatia-Sebastia,Gasoline,35000,5000
Mercedes-Benz C-Class,1996,Artik,Gasoline,244455,8300
Nissan Qashqai,2008,Kentron,Gasoline,230000,8000
Chevrolet Volt hatchback,2011,Nor Nork,Hybrid,205500,15500
Mazda 3,2021,Avan,Gasoline,8000,6000
Opel Zafira,1999,Malatia-Sebastia,Gasoline,270000,4000
Mitsubishi Lancer,2009,Yeghvard,Gasoline,100000,19900
BMW 5 Series,2016,Erebuni,Gasoline,93000,3800
VAZ (Lada) 2101,1978,Echmiadzin,Gasoline,14490,32500
BMW X5,2017,Erebuni,Gasoline,107000,11000
Infiniti QX4,2002,Echmiadzin,Gasoline,195000,4700
Mercedes-Benz E-Class,1996,Nor Nork,Gasoline,235000,8500
Ford Transit,2001,Echmiadzin,Diesel,200000,25200
BMW X4,2016,Erebuni,Gasoline,110000,42000
Tesla Model X,2017,Nor Nork,Electric,55000,14500
Toyota Camry,2016,Charentsavan,Gasoline,200000,4800
Hyundai Sonata,2003,Nork-Marash,Gasoline,255000,14300
Ford Transit,2003,Kapan,Diesel,220000,14800
Jeep Compass,2018,Armavir,Gasoline,65888,7500
Mazda MPV,2006,Kentron,Gasoline,150000,4800
Opel Omega,1999,Armavir,Gasoline,30000,8000
Mercedes-Benz S-Class,2004,Arabkir,Gasoline,280000,7500
Mercedes-Benz E-Class,2004,Kentron,Gasoline,90000,3000
Opel Vectra,1999,Hrazdan,Gasoline,250000,7500
Volvo V50 wagon,2006,Davtashen,Gasoline,350000,13500
Mazda 5,2014,Echmiadzin,Gasoline,151289,9200
Mazda 3,2014,Davtashen,Gasoline,240210,8500
Mazda 5,2008,Davtashen,Gasoline,200000,3500
Volvo 850,1995,Armavir,Gasoline,83000,26000
Hummer H2,2006,Gavar,Gasoline,175000,15500
Hyundai Grand Santa Fe,2016,Shengavit,Gasoline,62000,3900
Mercedes-Benz C-Class,1997,Echmiadzin,Gasoline,280000,4200
Mercedes-Benz C-Class,1997,Nor Nork,Gasoline,400000,13000
Nissan Sentra,2017,Kentron,Gasoline,43000,6000
Nissan Teana,2006,Erebuni,Gasoline,180000,22800
Lexus GX,2003,Armavir,Gasoline,151000,10000
Ford Focus hatchback,2018,Armavir,Gasoline,113000,7500
Chevrolet Volt,2012,Nor Nork,Hybrid,200000,16000
Ford Fusion (North America),2019,Kentron,Gasoline,18000,16500
Kia Forte,2019,Malatia-Sebastia,Gasoline,50000,15000
Kia Optima,2018,Erebuni,Gasoline,17280,10000
BMW 5 Series,2006,Gyumri,Gasoline,304950,9000
Infiniti FX35,2005,Kentron,Gasoline,240,5700
Mazda 6,2006,Kentron,Gasoline,128000,23000
Mercedes-Benz CLA-Class,2016,Shengavit,Gasoline,90000,14000
Kia Optima,2019,Shengavit,Gasoline,83000,22000
Mazda CX-30,2022,Shengavit,Gasoline,2700,2450
Nissan Murano,2005,Ayntap,Gasoline,120000,26500
Mercedes-Benz GLC-Class,2017,Arabkir,Gasoline,76000,19700
Mazda 3,2019,Kanaker-Zeytun,Gasoline,17500,35500
Mercedes-Benz GLE-Class,2018,Arabkir,Gasoline,82000,12500
Kia Forte,2017,Kanaker-Zeytun,Gasoline,39700,25500
Nissan Altima,2021,Kentron,Gasoline,70000,5800
SsangYong Sceo,2008,Gyumri,Gasoline,85000,18500
Nissan Pathfinder,2017,Kentron,Gasoline,51000,20000
Honda Accord,2019,Davtashen,Gasoline,40000,21000
BMW X6,2008,Abovian,Gasoline,240000,27000
Nissan Altima,2020,Kentron,Gasoline,3500,5900
Mercedes-Benz C-Class,1998,Abovian,Gasoline,1000000,26000
Mercedes-Benz E-Class,2014,Erebuni,Gasoline,103000,13000
Nissan Kicks,2019,Erebuni,Gasoline,50000,9900
Volvo S60,2011,Gavar,Gasoline,195000,10500
Jeep Compass,2018,On the way,Gasoline,100273,10000
VAZ (Lada) 2107,2007,Ijevan,Gasoline,150000,6300
Nissan Tiida,2008,Kentron,Gasoline,250000,7800
Nissan X-Trail,2006,Malatia-Sebastia,Gasoline,160000,19000
Nissan Rogue,2016,Masis,Gasoline,77297,14500
Mazda 6,2019,Masis,Gasoline,18000,5300
Mercedes-Benz E-Class,1996,Gyumri,Gasoline,234657,20500
Mercedes-Benz C-Class,2017,Gyumri,Gasoline,118000,25000
Opel Astra,1998,Shengavit,Gasoline,480000,36500
Toyota RAV4,2020,Arabkir,Hybrid,49000,8600
BMW X5,2003,Shengavit,Gasoline,130000,5400
Opel Astra hatchback,2008,Erebuni,Gasoline,130000,19300
MINI Cooper hatchback,2017,Ajapnyak,Gasoline,44500,49000
Lexus GX,2017,Kentron,Gasoline,79000,17500
Mazda 6,2017,Malatia-Sebastia,Gasoline,135000,12700
Kia Rio,2020,Erebuni,Gasoline,45000,6900
Nissan Altima,2009,Malatia-Sebastia,Gasoline,100000,47000
Lexus NX,2020,Vanadzor,Gasoline,52000,9200
Nissan Sentra,2017,Armavir,Gasoline,160000,25000
Toyota Camry,2018,Kentron,Hybrid,52000,5800
Mitsubishi Airtrek,2002,Voskevaz,Gasoline,194000,49000
Audi Q5,2020,Arabkir,Gasoline,46000,3600
Opel Astra wagon,1999,Erebuni,Gasoline,300000,5500
Mercedes-Benz E-Class,1998,Nor Nork,Gasoline,270000,5300
Opel Zafira,1999,Ajapnyak,Gasoline,217000,13000
Ford Transit,2007,Meghri,Diesel,150000,11000
Nissan Sentra,2017,Martuni,Gasoline,60000,6000
Opel Zafira,2000,Nor Nork,Gasoline,568000,13800
Nissan Altima,2016,Kentron,Gasoline,145000,28900
Lexus GS,2016,Arabkir,Gasoline,75000,10000
Toyota Corolla,2015,Malatia-Sebastia,Gasoline,253000,6000
Nissan Note hatchback,2010,Erebuni,Gasoline,230000,19000
Hyundai Elantra,2021,Avan,Gasoline,60000,4400
Opel Vectra,1996,Abovian,Gasoline,230000,8500
Mazda CX-7,2007,Davtashen,Gasoline,155000,10000
Mercedes-Benz E-Class,2006,Kentron,Gasoline,250000,12000
Mercedes-Benz E-Class,2009,Kentron,Gasoline,190000,9500
Ford Focus,2017,Kentron,Gasoline,163000,7000
UAZ (УАЗ) Hunter,2010,Berd,Gasoline,209000,3000
Honda Elysion,2004,Kentron,Gasoline,67400,15500
Audi Q5,2011,Akunk,Gasoline,292502,13000
Chevrolet Cruze,2016,Nor Nork,Gasoline,104000,8300
Hyundai Sonata,2013,Nor Nork,Gasoline,96000,4500
Opel Astra hatchback,2000,Shengavit,Gasoline,230000,3700
Opel Astra wagon,1999,Arabkir,Gasoline,340000,3800
Mercedes-Benz C-Class,2000,Ashtarak,Gasoline,270000,33500
Honda Accord,2022,Kentron,Gasoline,26681,11000
Toyota RAV4,2010,Shengavit,Gasoline,216000,700
Opel Vectra,1991,Dilijan,Gasoline,300000,3500
Opel Astra wagon,1998,Malatia-Sebastia,Gasoline,18000,2600
Opel Astra wagon,1998,Davtashen,Gasoline,267890,10300
Infiniti FX35 hatchback,2004,Kanaker-Zeytun,Gasoline,190000,10000
BMW X5,2006,Abovian,Gasoline,170000,11700
Toyota Camry,2010,Kentron,Gasoline,220000,3500
VAZ (Lada) 2110,2005,Ijevan,Gasoline,123000,6000
Mitsubishi Pajero IO,2000,Erebuni,Gasoline,150000,5000
Nissan Teana,2003,Avan,Gasoline,220000,4000
Ford Transit,2016,Germany,Diesel,218000,21000
Mercedes-Benz S-Class,2007,Maralik,Gasoline,150000,18800
Nissan Leaf hatchback,2019,Nor Nork,Electric,16500,9000
Volkswagen Touareg,2005,Maralik,Gasoline,250000,6000
Ford Transit,2010,Marmarashen,Gasoline,160000,3200
Opel Astra hatchback,1999,Gyumri,Gasoline,215000,2900
Opel Vectra hatchback,2001,Kanakeravan,Gasoline,320000,5500
Opel Astra hatchback,2000,Shengavit,Gasoline,290000,2200
VAZ (Lada) 2101,1980,Malatia-Sebastia,Gasoline,100000,6000
Mazda MPV,2002,Malatia-Sebastia,Gasoline,150000,21500
Hyundai Santa Fe,2017,Gavar,Gasoline,91000,3700
Mitsubishi Eclipse coupe,1998,Ajapnyak,Gasoline,172454,15000
Ford Fusion (North America),2016,Malatia-Sebastia,Gasoline,160000,13600
Lexus RX,2006,Nubarashen,Gasoline,162000,6000
ErAZ 762,1992,Hrazdan,Gasoline,250000,3200
GAZ (ГАЗ) 21 Volga,1963,Abovian,Gasoline,100000,8300
Chevrolet Volt hatchback,2011,Shengavit,Hybrid,230000,10200
Toyota Mark X Zio,2008,Malatia-Sebastia,Gasoline,230000,6000
Opel Astra,2000,Goris,Diesel,240000,18500
Kia Sportage,2018,Abovian,Gasoline,78000,18500
Toyota Corolla,2021,Avan,Gasoline,25000,2300
Opel Astra hatchback,1996,Ararat,Gasoline,310000,6500
Ford Transit,2000,Malatia-Sebastia,Diesel,10000,6000
Nissan Tiida,2006,Nor Nork,Gasoline,172000,19500
Kia Sorento,2018,Malatia-Sebastia,Gasoline,149000,14000
Toyota Camry,2014,Ashtarak,Gasoline,107000,5000
Smart Forfour hatchback,2004,Malatia-Sebastia,Gasoline,130000,14800
Ford Transit,2012,Gavar,Diesel,238450,11500
Hyundai Elantra,2018,Shengavit,Gasoline,33000,9000
Kia Sorento,2004,Malatia-Sebastia,Diesel,160000,17000
Toyota Camry,2018,Kentron,Gasoline,103000,10000
Toyota Camry,2010,Masis,Gasoline,300000,18500
BMW 3 Series,2017,Shengavit,Gasoline,103000,11500
Mazda CX-9,2010,Kentron,Gasoline,197000,8000
Mercedes-Benz C-Class,2005,Hrazdan,Gasoline,228000,16300
Nissan Rogue Sport,2019,Avan,Gasoline,25836,5900
Mercedes-Benz C-Class,2001,Artashat,Gasoline,304000,17500
Nissan Rogue Sport,2019,Avan,Gasoline,68000,10000
GAZ (ГАЗ) 3110 Volga,1998,Echmiadzin,Gasoline,300000,17000
Mercedes-Benz Vito,2008,Abovian,Diesel,220000,6000
VAZ (Lada) 2106,1989,Echmiadzin,Gasoline,36000,11300
Nissan Sentra,2018,Davtashen,Gasoline,102000,6000
VAZ (Lada) 2106,1998,Echmiadzin,Gasoline,37000,9100
Chevrolet Volt,2013,Abovian,Hybrid,98000,25000
Opel Astra wagon,1995,Echmiadzin,Gasoline,43400,11800
Land Rover Freelander,2000,Metsamor,Gasoline,170000,4300
Opel Zafira,2000,Echmiadzin,Gasoline,286219,15000
Moskvich (Москвич) 401,1954,Malatia-Sebastia,Gasoline,7000,22000
Volkswagen Golf GTI hatchback,2015,Nor Nork,Gasoline,170000,17300
Mazda 3,2019,Kentron,Gasoline,23000,22500
Lexus GX,2005,Arabkir,Gasoline,176000,7000
Nissan Quest,2007,Kaghsi,Gasoline,270000,17300
Mazda 3,2019,Kentron,Gasoline,23000,9500
Nissan X-Trail,2008,Hrazdan,Gasoline,150000,33000
Toyota Alphard,2018,Gyumri,Gasoline,70000,6000
Isuzu Rodeo,1999,Martuni,Gasoline,200000,9500
Nissan Teana,2008,Shengavit,Gasoline,145000,15500
Mercedes-Benz CLS-Class,2005,Shengavit,Gasoline,112000,6000
Chevrolet Cruze,2010,Davtashen,Gasoline,76000,27900
Infiniti Q60 coupe,2017,Kentron,Gasoline,75000,4500
Opel Astra hatchback,1999,Kanaker-Zeytun,Gasoline,236000,16000
Opel Astra hatchback,1998,Spitak,Gasoline,400000,2400
Nissan March hatchback,2003,Malatia-Sebastia,Gasoline,201000,6000
Mercedes-Benz W124,1992,Noyemberyan,Gasoline,324567,7800
Ford Focus,2015,Gavar,Gasoline,175000,8000
VAZ (Lada) Largus wagon,2014,Ajapnyak,Gasoline,240000,4500
Opel Astra hatchback,1998,Vardenis,Gasoline,300000,7500
Mercedes-Benz C-Class,2000,Arabkir,Gasoline,200000,3200
VAZ (Lada) 2107,2010,Echmiadzin,Gasoline,6800,110000
Mercedes-Benz CLS-Class,2022,Ayntap,Gasoline,7000,6000
VAZ (Lada) 2107,2011,Vanadzor,Gasoline,36526,6000
GAZ (ГАЗ) ГАЗель,2005,Sevan,Gasoline,150000,2400
Nissan March hatchback,2003,Parakar,Gasoline,201000,12000
Volkswagen Jetta,2017,Ijevan,Gasoline,100000,23900
Kia Forte,2022,Ajapnyak,Gasoline,5300,9500
Volkswagen Jetta,2017,Kanaker-Zeytun,Gasoline,138000,16450
Dodge Grand Caravan wagon,2016,Kentron,Gasoline,150000,12500
Audi Q5,2010,Kanaker-Zeytun,Gasoline,300000,6000
JAC T8 pickup,2023,Kanaker-Zeytun,Diesel,210000,8500
Mercedes-Benz C-Class,2007,Kanaker-Zeytun,Gasoline,240000,4500
Opel Astra hatchback,1999,Ajapnyak,Gasoline,260000,4200
Mercedes-Benz C-Class,1997,Charentsavan,Gasoline,500000,12000
Kia Optima,2014,Kentron,Gasoline,150000,14500
Kia Forte hatchback,2017,Erebuni,Gasoline,92000,11900
Kia Sportage,2014,Arabkir,Gasoline,82000,14300
Ford Fusion (North America),2019,Erebuni,Gasoline,76000,15000
Ford Transit Connect,2014,Erebuni,Gasoline,138000,4400
Opel Astra,2001,Shengavit,Gasoline,500000,4500
Opel Astra hatchback,1999,Arabkir,Gasoline,260000,12200
Mazda 6,2014,Ararat,Gasoline,320000,13800
Hyundai Sonata,2017,Kanaker-Zeytun,Gasoline,67000,16300
Kia Forte,2020,Shengavit,Gasoline,35000,16000
Hyundai Tucson,2016,Erebuni,Gasoline,71000,17500
Ford Escape,2019,Armavir,Gasoline,27000,18300
Chevrolet Equinox,2018,Erebuni,Gasoline,60000,14300
Chevrolet Malibu,2019,Ashtarak,Gasoline,74000,10500
Fiat Tipo,2019,Erebuni,Gasoline,81400,12000
Toyota Ipsum,2007,Echmiadzin,Gasoline,330000,27900
Lexus GS,2015,Arabkir,Gasoline,150000,21000
Mazda 3 hatchback,2021,Erebuni,Gasoline,36000,22500
Honda Accord,2020,Kentron,Gasoline,33000,6500
Nissan Versa hatchback,2009,Malatia-Sebastia,Gasoline,147000,21500
Jeep Compass,2020,Ajapnyak,Gasoline,17400,23500
BMW 3 Series,2018,Erebuni,Gasoline,115000,19500
Nissan Rogue,2019,Ashtarak,Gasoline,24700,24000
Toyota Camry,2020,Echmiadzin,Gasoline,48000,16000
Jeep Liberty (North America),2002,Malatia-Sebastia,Gasoline,100000,35000
Mazda CX-5,2022,Nork-Marash,Gasoline,3667,19500
Jeep Compass,2018,Ajapnyak,Gasoline,89000,20000
Nissan Rogue,2016,Kanaker-Zeytun,Gasoline,128000,15000
Mercedes-Benz CLS-Class,2006,Ashtarak,Gasoline,150000,5000
BMW 3 Series,2000,Echmiadzin,Gasoline,350000,50000
Toyota Land Cruiser,2006,Kanaker-Zeytun,Gasoline,33000,10500
Honda CR-V,2007,Ijevan,Gasoline,189000,2400
Nissan March hatchback,2002,Erebuni,Gasoline,320000,26500
Mazda CX-30,2021,Kentron,Gasoline,26303,9700
Nissan Leaf hatchback,2011,Nor Nork,Electric,102500,16000
Mercedes-Benz S-Class,2007,Kentron,Gasoline,214000,8300
Ford Focus,2015,Nor Nork,Gasoline,126000,12000
Infiniti FX35,2006,Kentron,Gasoline,179000,10500
Hyundai Elantra,2014,Kentron,Gasoline,100000,3900
Opel Astra hatchback,1998,Hrazdan,Gasoline,300000,4800
Suzuki Kizashi,2012,Charentsavan,Gasoline,195000,13000
Mercedes-Benz M-Class,2006,Jrvezh,Gasoline,158000,25000
Lexus GX,2005,Kentron,Gasoline,170000,6000
UAZ (УАЗ) Patriot,2015,Aparan,Gasoline,120000,17800
Nissan Rogue Sport,2017,Vedi,Gasoline,44000,47500
Kia Telluride,2023,Echmiadzin,Gasoline,18000,21900
Toyota Camry,2021,Nor Nork,Gasoline,11000,3800
Opel Astra hatchback,2001,Ashtarak,Gasoline,256879,6300
Opel Zafira,1999,Martuni,Gasoline,280000,4600
Opel Astra,2000,Martuni,Gasoline,300000,11800
Hyundai Elantra,2017,Ashtarak,Gasoline,81000,6500
GAZ (ГАЗ) ГАЗель,2011,Noyemberyan,Gasoline,190000,7800
Kia Sorento,2008,Shengavit,Gasoline,193000,42000
Mercedes-Benz G-Class,2007,Davtashen,Gasoline,180000,26000
Mercedes-Benz ML,2013,Ashtarak,Gasoline,139000,5000
Mercedes-Benz E-Class,1998,Echmiadzin,Gasoline,25000,10400
VAZ (Lada) 2121 Niva,2018,Malatia-Sebastia,Gasoline,81075,6000
VAZ (Lada) 2110,2002,Parakar,Gasoline,269000,13000
Ford Fusion (North America),2015,Echmiadzin,Gasoline,130000,16000
Jeep Compass,2018,Echmiadzin,Gasoline,143000,17300
Toyota Camry,2018,Echmiadzin,Gasoline,112000,6000
Honda Elysion,2004,Echmiadzin,Gasoline,230000,7500
Mazda 6,2012,Malatia-Sebastia,Gasoline,220000,6000
Opel Vectra,1997,Nizami,Gasoline,230000,59000
Toyota 4Runner,2022,Kentron,Gasoline,7000,24500
BMW 4 Series coupe,2014,Kanaker-Zeytun,Gasoline,110000,6000
VAZ (Lada) 2114 hatchback,2007,Dilijan,Gasoline,150000,3800
Volkswagen Passat,1999,Nor Nork,Gasoline,155000,24500
Mazda CX-30,2021,Armavir,Gasoline,7000,38000
Maserati Ghibli,2016,Kentron,Gasoline,60000,17500
Nissan Rogue,2017,Armavir,Gasoline,64000,14500
Mazda 6,2016,Metsamor,Gasoline,80000,24000
BMW X4,2017,Ajapnyak,Gasoline,120000,15000
Mazda 6,2016,Metsamor,Gasoline,81000,17200
Mitsubishi Outlander,2016,Nor Nork,Gasoline,79000,6000
GAZ (ГАЗ) ГАЗель,2008,Echmiadzin,Gasoline,210000,6000
Opel Corsa hatchback,1997,Malatia-Sebastia,Gasoline,225326,12000
Nissan Pathfinder,2008,Artashat,Gasoline,187000,20000
Mitsubishi Pajero,2011,Ijevan,Gasoline,200000,7400
Mercedes-Benz C-Class,2005,Erebuni,Gasoline,300000,14100
Ford Transit,2010,Avan,Diesel,15000,10500
Infiniti M35,2009,Arabkir,Gasoline,200000,6000
BMW 3 Series,2001,Artashat,Gasoline,170000,13000
Nissan Altima,2020,Abovian,Gasoline,72000,2500
Opel Astra hatchback,1993,Malatia-Sebastia,Gasoline,100000,4000
Mercedes-Benz ML,1998,Ajapnyak,Gasoline,250000,51000
Hyundai Palisade,2021,Abovian,Gasoline,30000,2200
Opel Astra,1996,Ajapnyak,Gasoline,250000,10800
BMW 5 Series,2008,Abovian,Gasoline,201000,13500
Ford Fusion (North America),2017,Masis,Gasoline,161000,4800
Opel Astra hatchback,1998,Masis,Gasoline,274000,17300
Toyota Camry,2016,Kanaker-Zeytun,Gasoline,65700,6200
Nissan Bluebird Sylphy,2006,Erebuni,Gasoline,167000,9500
Nissan Altima,2010,Kanaker-Zeytun,Gasoline,96000,4250
Honda Fit hatchback,2002,Shengavit,Gasoline,210000,60000
Mercedes-Benz GLC Coupe AMG,2018,Ajapnyak,Gasoline,124000,30000
Mercedes-Benz G-Class AMG,2002,Kanaker-Zeytun,Gasoline,120000,6000
Opel Vectra,1991,Noyemberyan,Gasoline,350000,19500
Lexus ES,2013,Kentron,Hybrid,180000,13600
Mazda 3 hatchback,2017,Nor Nork,Gasoline,40000,23500
BMW 4 Series,2017,Shengavit,Gasoline,180000,5500
Suzuki Grand Vitara coupe,2009,Nor Nork,Gasoline,290000,16000
Mercedes-Benz E-Class,2013,Nor Nork,Gasoline,248000,52000
Lexus ES,2021,Abovian,Gasoline,27000,5500
Opel Zafira,1999,Davtashen,Gasoline,170000,3700
Opel Astra hatchback,1998,Kentron,Gasoline,196000,15500
Chevrolet Camaro coupe,2011,Avan,Gasoline,129000,3400
Opel Astra hatchback,1996,Abovian,Gasoline,355000,21700
Mercedes-Benz E-Class,2015,Noyemberyan,Gasoline,270000,17500
Hyundai Sonata,2019,Erebuni,Gasoline,94500,20500
