Product Name,Actual price,Discount price,Stars,Rating,Reviews,RAM (GB),Storage (GB),Display Size (inch),Camera,Description,Link
Nokia 105 Classic without Charger,"₹1,249",₹999,4,"2,095 Ratings",83 Reviews,NIL,NIL,1.77,,32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0MP  800 mAh BatterySC6531E ProcessorNO WARRANTY,https://www.flipkart.com/nokia-105-classic-without-charger/p/itm1f9b32d78f93f?pid=MOBGWZUWPTFTQZAH&lid=LSTMOBGWZUWPTFTQZAHX8MMOT&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_35_824&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=9770f813-48da-4cd7-939f-911b29e051b0.MOBGWZUWPTFTQZAH.SEARCH&ppt=None&ppn=None&ssid=p7kf2ktvow0000001722741186057&qH=532c28d5412dd75b
"SAMSUNG Galaxy S24 Ultra 5G (Titanium Gray, 256 GB)","₹1,34,999","₹1,29,999",4.6,"1,896 Ratings",244 Reviews,12,256,6.8,200MP + 50MP,12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Quad HD+ Display200MP + 50MP + 12MP + 10MP | 12MP  5000 mAh BatterySnapdragon 8 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-s24-ultra-5g-titanium-gray-256-gb/p/itm12ef5ea0212ed?pid=MOBGX2F3RQKKKTAW&lid=LSTMOBGX2F3RQKKKTAWKAVWET&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_13_305&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=65031789-3b71-45f3-90ce-44bda83988a1.MOBGX2F3RQKKKTAW.SEARCH&ppt=None&ppn=None&ssid=qn6txjkrpc0000001722740678319&qH=532c28d5412dd75b
"vivo V29 Pro 5G (Blue, 256 GB)",NIL,"₹39,999",4.5,"5,966 Ratings",905 Reviews,8,256,6.78,50MP + 12MP,8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ AMOLED Display50MP + 12MP + 8MP | 50MP  4600 mAh BatteryDimensity 8200 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/vivo-v29-pro-5g-blue-256-gb/p/itm9eb62843149e4?pid=MOBGTR8XBYVG6SAE&lid=LSTMOBGTR8XBYVG6SAEEDTGJX&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_30_711&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=2a66ee67-0b7c-4197-9981-e46b833d24ef.MOBGTR8XBYVG6SAE.SEARCH&ppt=None&ppn=None&ssid=n1ntymupcw0000001722740880539&qH=532c28d5412dd75b
"vivo V29 Pro 5G (Blue, 256 GB)",NIL,"₹39,999",4.5,"5,966 Ratings",905 Reviews,8,256,6.78,50MP + 12MP,8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ AMOLED Display50MP + 12MP + 8MP | 50MP  4600 mAh BatteryDimensity 8200 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/vivo-v29-pro-5g-blue-256-gb/p/itm9eb62843149e4?pid=MOBGTR8XBYVG6SAE&lid=LSTMOBGTR8XBYVG6SAEEDTGJX&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_31_723&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=88e1100d-68f2-4b6b-9db3-7da90e3ae08f.MOBGTR8XBYVG6SAE.SEARCH&ppt=None&ppn=None&ssid=flxrr821m80000001722741112396&qH=532c28d5412dd75b
"vivo V29 5G (Blue, 128 GB)",NIL,"₹32,999",4.5,"9,299 Ratings","1,032 Reviews",8,128,6.78,50MP + 8MP,8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ AMOLED Display50MP + 8MP + 2MP | 50MP  4600 mAh Battery778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/vivo-v29-5g-blue-128-gb/p/itm69ac491d37e36?pid=MOBGTR8XEGJECSK9&lid=LSTMOBGTR8XEGJECSK90SG6A5&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_37_877&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=941683f1-5118-45ad-af0b-b3e82674d7f8.MOBGTR8XEGJECSK9.SEARCH&ppt=None&ppn=None&ssid=58wd99pc4w0000001722741217752&qH=532c28d5412dd75b
"vivo V29 5G (Blue, 128 GB)",NIL,"₹32,999",4.5,"9,299 Ratings","1,032 Reviews",8,128,6.78,50MP + 8MP,8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ AMOLED Display50MP + 8MP + 2MP | 50MP  4600 mAh Battery778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/vivo-v29-5g-blue-128-gb/p/itm69ac491d37e36?pid=MOBGTR8XEGJECSK9&lid=LSTMOBGTR8XEGJECSK97QDRRP&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_38_898&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=765a54b8-d439-4d77-aee5-71394f38dd08.MOBGTR8XEGJECSK9.SEARCH&ppt=None&ppn=None&ssid=dx7tveavpc0000001722741238501&qH=532c28d5412dd75b
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)","₹27,999","₹22,999",4.3,"54,292 Ratings","5,738 Reviews",8,128,6.55,50MP + 13MP,8 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Full HD+ Display50MP + 13MP | 32MP  5000 mAh BatteryDimensity 7030 Processor1 Year on Handset and 6 Months on Accessories,https://www.flipkart.com/motorola-edge-40-neo-peach-fuzz-128-gb/p/itm6fb5c2c795a3d?pid=MOBGW6JJ4ZJHVGXE&lid=LSTMOBGW6JJ4ZJHVGXE5ZQ3A2&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_254&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=85c9e405-1856-451a-a31c-8f82590ecc12.MOBGW6JJ4ZJHVGXE.SEARCH&ppt=None&ppn=None&ssid=7fvyzouhwg0000001722740658298&qH=532c28d5412dd75b
LAVA Hero 600i Sapphire Blue,"₹1,199",₹839,4,"1,870 Ratings",115 Reviews,NIL,NIL,1.8,,4 MB RAM | 3 MB ROM | Expandable Upto 64 GB4.57 cm (1.8 inch) Display620 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,https://www.flipkart.com/lava-hero-600i-sapphire-blue/p/itmf4b40ad6ec70b?pid=MOBGKFJJ23BK8GDT&lid=LSTMOBGKFJJ23BK8GDTLBSVWJ&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_13_309&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=65031789-3b71-45f3-90ce-44bda83988a1.MOBGKFJJ23BK8GDT.SEARCH&ppt=None&ppn=None&ssid=qn6txjkrpc0000001722740678319&qH=532c28d5412dd75b
LAVA Hero 600i Sapphire Blue,"₹1,199",₹839,4,"1,870 Ratings",115 Reviews,NIL,NIL,1.8,,4 MB RAM | 3 MB ROM | Expandable Upto 64 GB4.57 cm (1.8 inch) Display620 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,https://www.flipkart.com/lava-hero-600i-sapphire-blue/p/itmf4b40ad6ec70b?pid=MOBGKFJJ23BK8GDT&lid=LSTMOBGKFJJ23BK8GDTLBSVWJ&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_386&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=39ba0398-6d9e-47e0-aca4-22d45906434c.MOBGKFJJ23BK8GDT.SEARCH&ppt=None&ppn=None&ssid=zqswdpysuo0000001722740717927&qH=532c28d5412dd75b
"realme P1 Pro 5G (Parrot Blue, 256 GB)","₹25,999","₹20,999",4.4,"11,653 Ratings",755 Reviews,8,256,6.7,50MP + 8MP,8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 16MP  5000 mAh Battery6 Gen 1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/realme-p1-pro-5g-parrot-blue-256-gb/p/itmc859edf8053dc?pid=MOBGZ8R6YYU9YHFG&lid=LSTMOBGZ8R6YYU9YHFGXJVOTS&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_5_98&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=57a635fa-f222-4ecc-abf7-020be5f069bd.MOBGZ8R6YYU9YHFG.SEARCH&ppt=None&ppn=None&ssid=f6kx6x1kds0000001722740559302&qH=532c28d5412dd75b
"realme P1 Pro 5G (Parrot Blue, 128 GB)","₹24,999","₹19,999",4.4,"11,653 Ratings",755 Reviews,8,128,6.7,50MP + 8MP,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 16MP  5000 mAh Battery6 Gen 1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/realme-p1-pro-5g-parrot-blue-128-gb/p/itmc859edf8053dc?pid=MOBGZ8R6ZNVGYU3W&lid=LSTMOBGZ8R6ZNVGYU3W00IT8I&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_5_101&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=57a635fa-f222-4ecc-abf7-020be5f069bd.MOBGZ8R6ZNVGYU3W.SEARCH&ppt=None&ppn=None&ssid=f6kx6x1kds0000001722740559302&qH=532c28d5412dd75b
"realme P1 Pro 5G (Parrot Blue, 256 GB)","₹26,999","₹21,999",4.4,491 Ratings,25 Reviews,12,256,6.7,50MP + 8MP,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 16MP  5000 mAh Battery6 Gen 1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/realme-p1-pro-5g-parrot-blue-256-gb/p/itmc859edf8053dc?pid=MOBHFZZKDBZHZHNV&lid=LSTMOBHFZZKDBZHZHNVQYW4ZI&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_7_145&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=b13a7f2f-baa5-4eef-bddf-f36e83d99894.MOBHFZZKDBZHZHNV.SEARCH&ppt=None&ppn=None&ssid=70sb7vkybk0000001722740569300&qH=532c28d5412dd75b
"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Navy, 128 GB)","₹69,999","₹45,999",4.3,"1,44,565 Ratings","13,819 Reviews",8,128,6.4,12MP + 12MP,8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ Display12MP + 12MP + 8MP (OIS) | 32MP  4500 mAh Lithium-ion BatterySnapdragon 888 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-s21-fe-5g-snapdragon-888-navy-128-gb/p/itmcb8fc8eb2e82b?pid=MOBGTKQG8T9ZHJMM&lid=LSTMOBGTKQG8T9ZHJMMA4D1AC&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_243&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=85c9e405-1856-451a-a31c-8f82590ecc12.MOBGTKQG8T9ZHJMM.SEARCH&ppt=None&ppn=None&ssid=7fvyzouhwg0000001722740658298&qH=532c28d5412dd75b
"Infinix HOT 30i (Mirror Black, 128 GB)","₹11,999","₹9,499",4.3,"1,52,825 Ratings","8,396 Reviews",8,128,6.6,,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + AI Lens | 5MP  5000 mAh BatteryG37 Processor1 Year on Handset and 6 Months on Accessories,https://www.flipkart.com/infinix-hot-30i-mirror-black-128-gb/p/itm8b42a43b35895?pid=MOBGNPK2U9WQFJZX&lid=LSTMOBGNPK2U9WQFJZXOPAJY7&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_35_818&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=9770f813-48da-4cd7-939f-911b29e051b0.MOBGNPK2U9WQFJZX.SEARCH&ppt=None&ppn=None&ssid=p7kf2ktvow0000001722741186057&qH=532c28d5412dd75b
"Infinix HOT 30i (Mirror Black, 64 GB)","₹9,999","₹8,399",4.2,"28,735 Ratings","1,597 Reviews",4,64,6.6,,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + AI Lens | 5MP  5000 mAh BatteryG37 Processor1 Year on Handset and 6 Months on Accessories,https://www.flipkart.com/infinix-hot-30i-mirror-black-64-gb/p/itm8b42a43b35895?pid=MOBGNPK2QRUEBEHG&lid=LSTMOBGNPK2QRUEBEHGKBH4RF&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_36_861&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=35b544fa-296e-4bde-82ef-42572dc4d1e3.MOBGNPK2QRUEBEHG.SEARCH&ppt=None&ppn=None&ssid=u3mz625qe80000001722741208071&qH=532c28d5412dd75b
"Infinix HOT 30i (Mirror Black, 64 GB)","₹9,999","₹8,399",4.2,"28,735 Ratings","1,597 Reviews",4,64,6.6,,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + AI Lens | 5MP  5000 mAh BatteryG37 Processor1 Year on Handset and 6 Months on Accessories,https://www.flipkart.com/infinix-hot-30i-mirror-black-64-gb/p/itm8b42a43b35895?pid=MOBGNPK2QRUEBEHG&lid=LSTMOBGNPK2QRUEBEHGKBH4RF&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_37_872&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=941683f1-5118-45ad-af0b-b3e82674d7f8.MOBGNPK2QRUEBEHG.SEARCH&ppt=None&ppn=None&ssid=58wd99pc4w0000001722741217752&qH=532c28d5412dd75b
"SAMSUNG Galaxy S24+ 5G (Onyx Black, 256 GB)",NIL,"₹99,999",4.5,147 Ratings,18 Reviews,12,256,6.7,50MP + 10MP,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Quad HD+ Display50MP + 10MP + 12MP | 12MP  4900 mAh BatteryExynos 2400 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-s24-5g-onyx-black-256-gb/p/itm325da4a26d7bb?pid=MOBGX2F3HVJYNHUV&lid=LSTMOBGX2F3HVJYNHUVP4L3WU&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_15_341&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=1f0e50e3-ff49-4cc9-b41f-5e042f4b9a6e.MOBGX2F3HVJYNHUV.SEARCH&ppt=None&ppn=None&ssid=g9tyr392gw0000001722740698250&qH=532c28d5412dd75b
LAVA A1 Josh BOL Keypad Mobile|1000 mAh Battery|Expandable Storage 32GB,"₹1,399",₹960,4,"7,129 Ratings",323 Reviews,NIL,NIL,1.77,,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Quarter QVGA Display1000 mAh Battery1 Year Manufacturer Replacement Guarantee for Phone and 6 months Replacement for Accessories in the Box,https://www.flipkart.com/lava-a1-josh-bol-keypad-mobile-1000-mah-battery-expandable-storage-32gb/p/itm435dfc68caaa0?pid=MOBGPNGRD5YQJKMK&lid=LSTMOBGPNGRD5YQJKMKWUDAPB&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_259&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=85c9e405-1856-451a-a31c-8f82590ecc12.MOBGPNGRD5YQJKMK.SEARCH&ppt=None&ppn=None&ssid=7fvyzouhwg0000001722740658298&qH=532c28d5412dd75b
"vivo T2x 5G (Glimmer Black, 128 GB)","₹20,999","₹14,999",4.3,"73,739 Ratings","4,285 Reviews",8,128,6.58,50MP + 2MP,8 GB RAM | 128 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP  5000 mAh BatteryMediatek Dimensity 6020 Processor1 Year of Device & 6 Months for Inbox Accessories,https://www.flipkart.com/vivo-t2x-5g-glimmer-black-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUZEMCKRGE&lid=LSTMOBGZBFUZEMCKRGEW3VLBC&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_13_289&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=65031789-3b71-45f3-90ce-44bda83988a1.MOBGZBFUZEMCKRGE.SEARCH&ppt=None&ppn=None&ssid=qn6txjkrpc0000001722740678319&qH=532c28d5412dd75b
"vivo T2x 5G (Glimmer Black, 128 GB)","₹20,999","₹14,999",4.3,"73,739 Ratings","4,285 Reviews",8,128,6.58,50MP + 2MP,8 GB RAM | 128 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP  5000 mAh BatteryMediatek Dimensity 6020 Processor1 Year of Device & 6 Months for Inbox Accessories,https://www.flipkart.com/vivo-t2x-5g-glimmer-black-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUZEMCKRGE&lid=LSTMOBGZBFUZEMCKRGEW3VLBC&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_16_363&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=cb5ae6c7-859c-41b8-9e43-35c7ab7806a4.MOBGZBFUZEMCKRGE.SEARCH&ppt=None&ppn=None&ssid=uevogxe8f40000001722740708138&qH=532c28d5412dd75b
"vivo T2x 5G (Glimmer Black, 128 GB)","₹17,999","₹14,499",4.4,"1,80,202 Ratings","9,268 Reviews",4,128,6.58,50MP + 2MP,4 GB RAM | 128 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP  5000 mAh BatteryMediatek Dimensity 6020 Processor1 Year of Device & 6 Months for Inbox Accessories,https://www.flipkart.com/vivo-t2x-5g-glimmer-black-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUZDW5JHYW&lid=LSTMOBGZBFUZDW5JHYWJNV045&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_30_707&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=2a66ee67-0b7c-4197-9981-e46b833d24ef.MOBGZBFUZDW5JHYW.SEARCH&ppt=None&ppn=None&ssid=n1ntymupcw0000001722740880539&qH=532c28d5412dd75b
"realme C65 5G (Feather Green, 128 GB)","₹15,999","₹12,499",4.4,"5,520 Ratings",176 Reviews,6,128,6.67,50MP ,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display50MP  | 8MP  5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/realme-c65-5g-feather-green-128-gb/p/itma294063ac4410?pid=MOBHYFV8HJJWWFWE&lid=LSTMOBHYFV8HJJWWFWEZL4ZAA&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_8_183&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=f3f8273d-9128-45e9-b474-069258b48dee.MOBHYFV8HJJWWFWE.SEARCH&ppt=None&ppn=None&ssid=5od93xgutc0000001722740578924&qH=532c28d5412dd75b
"realme C65 5G (Feather Green, 64 GB)","₹13,999","₹10,499",4.1,"2,007 Ratings",85 Reviews,4,64,6.67,50MP ,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display50MP  | 8MP  5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/realme-c65-5g-feather-green-64-gb/p/itma294063ac4410?pid=MOBHYFV8GYCCRUAY&lid=LSTMOBHYFV8GYCCRUAY53JVRP&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_10_240&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=238cf886-85f1-46f2-bd32-ea8d40366dd6.MOBHYFV8GYCCRUAY.SEARCH&ppt=None&ppn=None&ssid=6zc9yysp280000001722740637448&qH=532c28d5412dd75b
"realme C65 5G (Feather Green, 128 GB)","₹14,999","₹11,499",4.1,"2,007 Ratings",85 Reviews,4,128,6.67,50MP ,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display50MP  | 8MP  5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/realme-c65-5g-feather-green-128-gb/p/itma294063ac4410?pid=MOBHYFV8GZEURFXN&lid=LSTMOBHYFV8GZEURFXNTLOF06&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_20_466&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=558a2300-bac0-4cea-abc7-1ddd2671d6eb.MOBHYFV8GZEURFXN.SEARCH&ppt=None&ppn=None&ssid=s5zkw3cwog0000001722740747103&qH=532c28d5412dd75b
"REDMI Note 13 5G (Stealth Black, 256 GB)","₹24,999","₹18,865",4.1,"2,107 Ratings",130 Reviews,12,256,6.67,108MP ,12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display108MP 5000 mAh Battery1 Year Brand Warranty,https://www.flipkart.com/redmi-note-13-5g-stealth-black-256-gb/p/itm82475e073eb2e?pid=MOBGXYWXKXNUTZHH&lid=LSTMOBGXYWXKXNUTZHH9V3BMR&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_16_384&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=cb5ae6c7-859c-41b8-9e43-35c7ab7806a4.MOBGXYWXKXNUTZHH.SEARCH&ppt=None&ppn=None&ssid=uevogxe8f40000001722740708138&qH=532c28d5412dd75b
"REDMI Note 13 5G (Stealth Black, 256 GB)","₹24,999","₹19,945",4.1,"2,107 Ratings",130 Reviews,12,256,6.67,108MP + 2MP,12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP  5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/redmi-note-13-5g-stealth-black-256-gb/p/itma5516a3a3e308?pid=MOBGZDPUZZJECUCH&lid=LSTMOBGZDPUZZJECUCH64FYSQ&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_20_463&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=558a2300-bac0-4cea-abc7-1ddd2671d6eb.MOBGZDPUZZJECUCH.SEARCH&ppt=None&ppn=None&ssid=s5zkw3cwog0000001722740747103&qH=532c28d5412dd75b
"REDMI Note 13 5G (Stealth Black, 256 GB)","₹22,999","₹17,580",4.1,"5,620 Ratings",322 Reviews,8,256,6.67,108MP ,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display108MP 5000 mAh Battery1 Year Brand Warranty,https://www.flipkart.com/redmi-note-13-5g-stealth-black-256-gb/p/itm82475e073eb2e?pid=MOBGXYWXGECSEU3E&lid=LSTMOBGXYWXGECSEU3EW3TGOR&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_21_489&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=dffa470e-ee42-4e79-96f4-9f96505b1848.MOBGXYWXGECSEU3E.SEARCH&ppt=None&ppn=None&ssid=43kbfqyus00000001722740809341&qH=532c28d5412dd75b
"REDMI Note 13 5G (Stealth Black, 128 GB)",NIL, ,4.2,"10,801 Ratings",650 Reviews,6,128,6.67,108MP ,6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP 5000 mAh Battery1 Year Brand Warranty,https://www.flipkart.com/redmi-note-13-5g-stealth-black-128-gb/p/itm82475e073eb2e?pid=MOBGXFFKGXBGQS5G&q=mobile&store=tyy%2F4io&srno=s_22_508&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=c48ec8ef-3b50-446c-9c01-9d98cc22aae7.MOBGXFFKGXBGQS5G.SEARCH&ppt=None&ppn=None&ssid=wpllg0m1e80000001722740819143&qH=532c28d5412dd75b
"REDMI Note 13 5G (Stealth Black, 256 GB)",NIL, ,4.1,"2,107 Ratings",130 Reviews,12,256,6.67,108MP ,12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display108MP 5000 mAh Battery1 Year Brand Warranty,https://www.flipkart.com/redmi-note-13-5g-stealth-black-256-gb/p/itm82475e073eb2e?pid=MOBGXYWXKXNUTZHH&q=mobile&store=tyy%2F4io&srno=s_25_583&otracker=AS_Query_OrganicAutoSuggest_4_2_na_na_na&otracker1=AS_Query_OrganicAutoSuggest_4_2_na_na_na&fm=organic&iid=33a4752a-33a1-4e4e-817c-4653a0d92043.MOBGXYWXKXNUTZHH.SEARCH&ppt=None&ppn=None&ssid=976xzgum740000001722740906974&qH=532c28d5412dd75b
